com,quest,answer,length,result,date
한국투자신탁운용,운용업을 선택하게된 이유와 운용사 중 당사를 선택한 이유,"▶미래를 책임진다는 사명◀

ㅇㅇ에서 뉴스 빅데이터 분석을 통한 주가 변동성 예측 프로젝트를 진행하면서 본격적으로 증권업에 관심을 가졌습니다. 프로젝트를 진행하면서 많은 데이터의 결과물인 주가데이터를 활용하여 고객들의 많은 자산을 관리하는 운용업의 매력을 느꼈습니다.
또한, 금융데이터 경진대회에 참가하여 신규투자자 데이터를 분석하며 신규투자자가 많아진 이유는 전 세대가 자산증식에 관심이 많으며 특히, 노후를 위한 준비가 필수적이라는 것을 느꼈습니다. 이를 토대로 TDF와 TIF 등 연금 펀드를 선도하는 당사에 더욱 관심이 갔습니다.",300,,10월 28일
한국투자신탁운용,지원한 분야는 어떤 일을 한다고 생각하는가?,"한국투자신탁운용의 자산운용과 경영정보 관련 전산시스템을 기획 및 개발하고 펀드 성과 분석 및 리스크 관리 시스템을 설계 및 운영하는 분야라고 생각합니다. 또한, 자산운용업 도메인 기반으로 하여 IT신기술을 활용한 업무혁신을 주도하고 원활한 자산 운용서비스를 위한 유무선 인프라를 관리하여 고객과 회사를 위한 최전선에서 책임을 다하는 일을 한다고 생각합니다.",200,,10월 28일
한국투자신탁운용,지원분야에 본인이 적합한 이유를 증명하시오.,"▶신기술을 접목하는 데이터 전문가◀

빅데이터의 수집부터 머신러닝 기반 활용 및 시각화까지 공부하는 ‘PBL 머신러닝 기반 빅데이터 분석가 과정’을 1등으로 수료하였습니다. 프로젝트에서 대용량 데이터를 받아 머신러닝 기반의 주가 변동성 예측 모델과 자연어처리를 활용한 뉴스 빅데이터 분석 모델을 개발한 경험은 신기술 도입 및 활용에 도움이 될 것입니다. 또한, 인턴을 수행하며 공공데이터를 활용한 아이디어 경진대회에서 수상한 경력은 고객이 원하는 서비스를 기획할 때 이바지할 것입니다.

▶다양한 IT인프라 경험자◀

해병대 정보통신 장교로 임관하여 최전방 백령도에서 정보통신 부서를 책임지기 위해서 유무선 통신뿐만 아니라 군 내부 체계망을 관리했으며 특히, 해병대 최초로 도입된 TICN을 전력화하는 데 이바지하면서 전반적인 네트워크 구성과 서버의 개념에 대해서 실무적으로 경험을 쌓을 수 있었습니다.

또한, 올해 안에 투자자산운용사 자격증 취득을 통한 금융 도메인 학습을 목표로 하고 있습니다.",500,,10월 28일
한국투자신탁운용,"당신의 인생계획(Life Plan)에서 꿈은 무엇이고, 그 꿈을 이루기 위해 회사가 어떻게 도움을 줄 수 있는지 서술하시오.","▶사람 맞춤형 데이터 사이언티스트◀

제 꿈은 사람들을 행복하게 해주는 일을 하는 것입니다. 지금까지 많은 사람과 교류하고 어떤 조직에서 리더 역할을 맡은 이유도 저와 함께하는 사람들이 행복해지길 바라는 마음에서 나왔습니다. 특히, 데이터 분석가의 능력과 데이터 엔지니어의 능력을 모두 갖춘 사람 맞춤형 데이터 사이언티스트가 되어 사회에 도움이 되는 일을 하는 것이 목표입니다. 여러 조직 생활 경험을 통해 얻은 사람에 대한 이해와 데이터를 공부하며 얻은 지식을 바탕으로 하여 사람에 대해 깊이 있게 연구하고 사람에게 도움이 되는 서비스를 만들며 보람을 느끼는 사람이 되고 싶습니다. 
한국투자신탁운용에서 유능한 팀원들과 AI와 빅데이터 등 신기술을 활용한 고객 맞춤형 데이터 사이언티스트가 된다면 제가 이루고자 하는 꿈에 현실적으로 다가갈 수 있을 것으로 생각합니다. 제 꿈을 이루기 위해 열정적인 배움의 자세로 금융도메인 지식을 꾸준히 학습하여 IT 부서를 이끄는 핵심인재로 성장하겠습니다.",500,,10월 28일
SSG.COM,당사에 지원한 이유와 입사를 위해 어떤 노력을 하였는지 구체적으로 기술하시오,"▶사람 맞춤형 데이터 사이언티스트◀

제 꿈은 사람들을 행복하게 해주는 일을 하는 것입니다. 지금까지 많은 사람과 교류하고 어떤 조직에서 리더 역할을 맡은 이유도 저와 함께하는 사람들이 행복해지길 바라는 마음에서 나왔습니다. 사람에 대해 깊이 있게 연구하고 사람에게 도움이 되는 서비스를 만들며 보람을 느끼는 사람이 되고 싶습니다. 

뉴스 빅데이터 분석을 통한 주가 변동성 예측 프로젝트를 진행하면서 사람들을 위한 플랫폼 서비스에 관심을 가졌습니다. 특히, SSG.COM은 직접 물류서비스를 운영하고, SSG페이를 활용한 간편결제 등 차별화된 모습을 보고 매력을 느꼈습니다. 당사에서 방대하고 다양한 데이터를 토대로 인사이트를 도출하여 고객에게 딱 맞는 서비스로 구현해내는 고객 맞춤형 데이터 사이언티스트가 된다면 제가 이루고자 하는 꿈에 현실적으로 다가갈 수 있을 것으로 생각합니다. 제 꿈을 이루기 위해 열정적인 배움의 자세로 Data부서를 이끄는 핵심인재로 성장하겠습니다.

▶1등으로 수료한 빅데이터 분석가◀

빅데이터 플랫폼을 활용한 수집, 저장, 처리, 분석까지의 과정과 머신러닝 기반 활용 및 시각화를 교육하는 ‘PBL 머신러닝 기반 빅데이터 분석가 과정’을 1등으로 수료하였습니다. 교육과정에서 부반장을 맡아 매일 아침 IT 관련 뉴스를 정리해서 공유하고, 밤늦게까지 남아서 배운 내용을 스터디 멤버들과 서로 가르쳐주는 방식으로 하루 12시간씩 투자해가며 부족한 부분을 채워가며 과정에 누구보다 열심히 임했습니다. 

‘뉴스 빅데이터 분석을 통한 주가 변동성 예측’ 프로젝트에서 대용량 데이터를 받아 머신러닝 기반의 주가 변동성 예측 모델과 자연어처리를 활용한 뉴스 빅데이터 분석 모델을 개발하여 주린이를 위한 Hola Platform 서비스를 만든 경험은 머신러닝을 활용한 서비스 환경개선에 도움이 될 것입니다. 또한, 인턴을 수행하며 공공데이터를 활용한 아이디어 경진대회에서 수상한 경력은 고객의 관점에서 진정으로 고객이 원하는 서비스를 기획할 때 이바지할 것입니다.",1000,,10월 28일
SSG.COM,지원한 직군에서 구체적으로 하고 싶은 일과 본인이 그 일을 남들보다 잘할 수 있는 차별화된 능력과 경험을 기술하시오,"저는 다음과 같은 맞춤형 서비스를 기획해보고 싶습니다.
* 소비패턴 분석으로 맞춤형 추천(소비 MBTI)
 - 주변 친구들을 봐도 먹을 것에 돈을 많이 쓰는 친구, 옷을 많이 사는 친구, 여행과 취미생활에 아낌없이 투자하는 친구 등등 소비패턴 분석으로 본인이 소비하고자 하는 세부분야에 맞는 정보를 제공해줍니다. 사전검사(소비 MBTI)를 통해 기반 데이터를 잡고 고객데이터를 통해 유형을 확립해나가 소비자 유형별로 맞춤 섹터별 할인을 해주거나 쿠폰을 주는 식으로 구성합니다.
* 소모품 관리 / 구독서비스 추천
 - 연령별, 직군별 주기적으로 일정하게 소모하는 상품이 있습니다. 예를 들어 자취생은 물이나 생활용품, 재택근무의 증가로 A4용지나 프린터 잉크 등 어느 정도 기간이 지나면 소모품의 특성상 재구매를 해야 하므로 이를 미리 인지하고 추천해주는 기능을 도입합니다. 마음에 든다면 아예 구독서비스로 전환하는 것도 충성도를 높이는 방법입니다.

또한, 저는 세 가지 차별화된 능력이 있습니다. 

첫째, 로우 데이터에 익숙하고 인사이트 도출에 능합니다.
인턴생활을 하며 센서데이터에서 나오는 로우데이터를 많이 다뤘습니다. 아무 의미 없어 보이는 데이터들을 보며 어떻게 서비스로 구현해낼지 생각하는 것을 즐깁니다. 인턴 생활을 하며 참가한 3개의 공공데이터 활용대회에서 모두 수상한 경험이 있습니다. 

둘째, 많은 조직생활로 다져진 사람전문가입니다.
지금까지 맡은 조직들을 성공으로 이끈 비결은 저만의 사람 빅데이터를 잘 활용한다는 것입니다. 세상엔 다양한 데이터만큼 다양한 사람들이 존재하는데 조직이 원하는 목표를 이루기 위해서 구성원들과 원활한 소통과 화합을 끌어낼 자신이 있습니다.

셋째, 머신러닝 스킬을 보유한 빅데이터 분석가입니다.
교육과정을 통해 빅데이터 플랫폼을 사용하여 데이터의 수집부터 처리 및 활용까지 전 프로세스를 경험했습니다. 실제로 업무에 투입된다면 이른 시일 내에 도메인 지식을 습득하고 제 몫을 다할 수 있을 것입니다.",1000,,10월 28일
SSG.COM,학업 외 가장 열정적이고 도전적으로 몰입하여 성과를 창출했거나 목표를 달성한 경험을 기술하시오,"▶ 학생 목소리에 집중한 정책으로 참여율 70% 달성 ◀

학부 시절 저희 학과는 같은 단과대학 내의 다른 학과들에 비해서 잘 뭉치지 못한다는 소리를 자주 들어 학생회장이었던 저에겐 큰 고민이었습니다. 당시, 기존 전년도 학생회에서 행사를 진행하면 보통 학생회와 친한 몇몇 인원들만 참석하여 30%대로 저조한 참여율을 보였습니다. 따라서 적어도 학과생의 50%는 참여율을 달성하는 것을 목표를 세웠습니다.

무엇보다도 학생들의 생각을 알아보는 것이 먼저라고 판단하여 구글 설문지를 작성하고 주 참여자인 1학년과 2학년 학생 140명을 대상으로 설문 조사를 진행하였습니다. 또한, 직접 학생회 임원들에게 총 6개의 전공 수업에서 만나는 학생들에게 학생회에 바라는 점을 물어봐달라고 했습니다. 

그 결과 불참 이유는 행사가 흥미롭지 않다는 점과 자신의 일정과 겹쳤던 점이라고 응답한 것을 확인하였고, 학과 소속감을 묻는 문항을 통해 학과에 대한 소속감이 없다는 결과가 50%가 넘은 이유가 취업과 관련해서 고민이 많기 때문이라는 것을 도출해냈습니다. 

이를 토대로 학과장님께 취업 고민을 해결할 방법을 토의했습니다. 설문결과와 토의내용을 바탕으로 학과 최초로 ‘영문인의 날’이라는 행사를 기획하였습니다. ‘영문인의 날’ 행사는 안 온 사람을 찾아보기 힘들 정도로 90%에 가까운 행사 참여율을 보였고, 그 이후 행사들에서도 최소 70% 참여율을 유지할 수 있었습니다.

이로써 문제를 해결하기 위해서는 본질적인 부분부터 제대로 알아가는 과정이 필요하며 아무리 좋은 빅데이터, AI기술들이 있어도 사용자가 원하는 본질에 다가가지 못한다면 결국은 근본적인 문제 해결을 할 수 없다는 것을 깨달았습니다. 앞으로도 남들이 당연하다고 생각했던 문제들을 가져와서 멋지게 해결하는 해결사이자, 이커머스 시장을 선도할 수 있도록 이바지하는 SSG.COM의 대표적인 Linker가 되겠습니다.",1000,,10월 28일
GS네오텍,본인의 핵심역량 (차별화된 강점 등),"사람 맞춤형 데이터 사이언티스트가 되고 싶은 저는 다음과 같은 3가지 강점을 가지고 있습니다. 

▲ 첫 번째, 협업의 달인

학창시절 반장과 회장을 거쳐 대학 시절까지 학생회장과 학회장을 맡으며 쌓은 사람 빅데이터는 다양하고 새로운 사람들과 협업을 할 때 상대방의 장점을 잘 파악할 수 있는 능력을 길러주었습니다. 덕분에 팀 프로젝트를 할 때 주로 팀장을 맡아 팀원들의 적절한 역할분담을 통해 팀의 효율적인 운영을 이끌었습니다. 국립축산과학원에서 인턴을 수행하며 인턴을 대상으로 열린 3개의 대회에 참가하여 각 대회에서 모두 수상한 경험이 있습니다. 짧은 기간 동안 팀원들의 특성을 파악하여 기획팀과 분석팀을 나누어 운영하였고 각자의 강점을 바탕으로 업무 피로도를 최소화하고 최선의 결과를 도출할 수 있었습니다. 또한, 한양대 산학단에서 뉴스 빅데이터 분석을 통한 주가 변동성 예측을 주제로 산학프로젝트를 하며 기획부터 서비스 구현까지 애자일 방식으로 협업하는 방법을 배웠고 특히, 철저하게 사용자의 입장에 집중한 서비스 구현과 발표구성으로 발표 1등을 이뤄낸 경험을 바탕으로 클라우드 부서에서도 팀원들과의 시너지 효과를 이끌어낼 수 있을 것입니다.

▲ 두 번째, 성과의 달인

하고자 하는 목표가 있으면 절대로 포기하지 않고 결국 해내고야 마는 근성을 가지고 있습니다. 학부 시절 학생회를 운영하며 학과생들의 행사 참여율을 높이기 위해서 노력한 경험이 있습니다. 당시, 기존 전년도 학생회에서 행사를 진행하면 보통 학생회와 친한 몇몇 인원들만 참석하여 30%대로 저조한 참여율이었습니다. 학생회 선배들은 우리 학과 특성상 절대로 행사에 참석하지 않는다고 단언했지만 과감하게 학과생의 50% 이상이 참여하도록 하는 것을 목표로 세웠습니다. 먼저, 주 참여자인 1학년과 2학년 학생 140명을 대상으로 온/오프라인 설문 조사를 진행하였고 학과에 대한 소속감이 없다는 결과가 50%가 넘은 이유가 취업과 관련해서 고민이 많기 때문이라는 것을 도출해냈습니다. 
이를 토대로 학과장님께 찾아가 취업 고민을 해결할 방법을 토의하여 학과 최초로 진로 모색 박람회 콘셉트의 ‘영문인의 날’이라는 행사를 기획하였습니다. 행사는 안 온 사람을 찾아보기 힘들 정도로 90%에 가까운 행사 참여율을 보였고, 그 이후 기획했던 행사들에서도 최소 70% 참여율을 꾸준히 유지할 수 있었습니다. 이 소식은 인문대학 내에서도 소문이 나서 다음 연도 인문대학 학생회 대외협력국장으로 스카우트되었던 경험이 있습니다.

▲ 세 번째, 학습의 달인

새로운 것을 학습하는 데 주저함 없이 즐기는 성향을 지니고 있습니다. 지난 2018년, 해병대 정보통신 장교로 임관하여 최전방 백령도에서 정보통신 부서를 운영했습니다. 정보통신 관련 기초지식이 부족한 상태에서 부서장을 맡아 밤낮으로 공부하며 부서운영을 위해 노력했습니다. 결국, 6개월 안에 유무선 통신뿐만 아니라 군 내부 체계망을 관리했으며 특히, 해병대 최초로 도입된 TICN을 전력화하는 데 이바지하면서 전반적인 네트워크 구성과 서버의 개념에 대해서 실무적으로 경험을 쌓았으며 대대장님이 가장 신뢰하는 참모로 인정받을 수 있었습니다.",1500,,10월 31일
GS네오텍,성격의 장단점 및 보완노력,"▲ 반드시 해낸다는 책임감

학창시절부터 성인이 된 이후까지 여러 조직을 이끌면서 성과를 가져온 책임감을 바탕으로 맡은 업무를 확실하게 처리하겠습니다. 사람들과 함께할 때면 항상 주도적으로 이끌어가는 위치에 있었지만, 남들을 이끌어간다는 것은 사실 ‘권한’처럼 달콤해 보이는 단어보다는 ‘책임’의 무게가 훨씬 큰 상황들의 연속이었습니다. 무엇 하나 대충 넘어가지 않는 꼼꼼함이 조직을 운영하면서 책임감으로 나타났습니다.

산학프로젝트 하면서 원인을 알 수 없는 오류에 맞닥뜨렸을 때나 모델의 구현하기 위해서 반드시 알아야 할 개념을 교육에서 배우지 않았을 때 팀원들의 사기가 많이 꺾이는 모습을 보았습니다. 실제로 프로젝트에서 빅데이터 플랫폼을 구축하기 위해 가상머신을 활용해 운영환경을 설정하는 것에서부터 많은 오류가 발생했습니다. 문제는 많은 오류 대부분이 원인을 알기 힘든 오류들로 구성되어 있다는 점과 정말 사소한 오류들이 자주 발생한다는 것이었습니다. 하지만 저는 팀장으로서 밤을 새우는 노력으로 오류의 원인을 찾아내거나 도저히 해결이 어려운 문제는 멘토님께 도움을 구해서 팀원들에게 공유하며 많은 오류를 뚫고 프로젝트를 성공적으로 마무리하였습니다.

다만, 적당함을 유지하지 못하는 욕심이 많은 성격을 갖고 있기도 합니다. 사전에 목표한 바를 이루면 적당히 만족하면서 마무리를 지어야 하지만, 마음속에서 조금만 더하면 더 좋은 성과를 내지 않을까 하는 생각으로 자꾸만 욕심을 내곤 합니다. 이런 욕심으로 인한 무리한 운영으로 역효과를 불러일으킨 적도 있습니다. 프로젝트의 막바지 단계에서 저는 모델의 정확도를 더 끌어올렸으면 좋겠다고 하였으나 팀원들은 이미 충분한 수준이라고 말하면서 의사결정과정에서 진행속도가 더뎌졌던 적이 있습니다.

이를 극복하기 위해 계획한 목표를 달성하면 확실하게 맺고 끊는 것을 연습했습니다. 무엇보다도 목표는 팀원들과 함께 정하고 함께 피드백하는 방식으로 소통을 통해 풀어나갔습니다. 특히, 프로젝트 진행을 도와주셨던 멘토님께서 알려주신 플래닝 포커 방식을 활용하여 팀원들의 의견을 구체적으로 확인하고 팀이 원하는 목표를 이루기 위한 우선순위를 확실히 결정하여 불필요한 욕심을 부리는 것을 보완할 수 있었습니다. 

앞으로도 남다른 책임감으로 GS네오텍의 새로운 목표를 이루기 위해 끊임없이 노력하는 핵심인재로 거듭나겠습니다.",1500,,10월 31일
GS네오텍,"열정을 다해 성공적으로 마친 경험(업무/프로젝트/활동)	","▲ 산학프로젝트 발표 1등을 달성하다

한양대 산학단에서 총 10주간 뉴스 빅데이터 분석을 통한 주가변동성 예측 프로젝트를 열정적으로 수행한 경험을 통해 크게 3가지 점을 배울 수 있었습니다.

첫째, 빅데이터 플랫폼 활용 능력을 키울 수 있었습니다.
실시간으로 뉴스를 받아서 분석해주는 모델을 만들기 위해서 빅데이터 플랫폼을 활용해보고자 했습니다. 교육과정에서 배운 Virtual Box를 통해 설치되어 있던 플랫폼을 활용하여 서비스를 구현하고자 하였으나 버전이 오래되어 서비스가 종료되는 문제가 있어서 대신 Quickstart VM을 활용하였습니다. 우선, 크롤링하여 수집한 뉴스데이터를 HDFS에 적재하고 Kafka를 활용하여 실시간으로 들어오는 뉴스데이터들을 받아서 Spark를 통해 전처리 후에 Hbase에 적재하는 방식으로 설계하였고, Nifi를 사용하여 데이터 흐름의 자동화를 시도했습니다. 기존에는 하나하나 코딩을 통해서 이루어졌던 각 시스템 간 복잡한 연동을 플랫폼을 활용하면 클릭 몇 번 만에 가능하다는 것을 느끼고 놀라지 않을 수 없었습니다. 비록 무료버전의 한계로 직접 서비스에 구현해내지는 못했지만, 빅데이터 플랫폼의 편리성과 매력을 느낄 수 있었던 기회였습니다.

둘째, 머신러닝 기반 데이터분석 능력을 키울 수 있었습니다.
주가데이터 분석을 위해 시계열 분석을 시도했고, 뉴스데이터 분석을 통해 자연어처리에 대한 전반적인 개념과 언어모델의 활용능력을 기를 수 있었습니다. 주가데이터 분석은 LSTM부터 ARIMA와 Prophet 등 대표적인 시계열 분석을 사용했지만, 예측이 어려웠고 추세와 패턴이라는 특징을 통해서 새로운 방법을 시도하게 했습니다. 아쉽게도 분석 모델의 정확도가 높지는 않았으나 시계열 분석에 대한 개념과 특성에 대해 깊이 있게 다뤄볼 수 있었습니다.

또한, 교육과정에 자연어처리에 관한 내용이 전혀 없었으나 주가 분석과 관련한 선행 연구 사례들 33개의 논문을 확인하고 참고할만한 논문 7개를 추려 기존 문제점들을 개선해나가는 식으로 자연어처리를 활용했습니다. 문장을 앞뒤로 해석하여 문맥을 이해할 수 있으므로 상황에 따라 달리 해석되는 다의어도 파악할 수 있는 특징이 있는 BERT를 활용하여 문맥적 의미 변이 및 동음이의어 구분의 문제를 해결하였습니다. 또한, 증권사 리서치 자료를 통해 전문적인 용어를 추가하고 단어 임베딩을 통해 단어 유사도 검증을 거쳐 감성 수치를 구체화한 주식 도메인 감성사전을 만들어 최종적으로 정확도 94%에 달하는 뉴스감성분류모델을 만들었습니다.

셋째, 팀원들과 협업하는 법을 배웠습니다.
Slack과 Jira 등의 툴을 활용하여 애자일 방식으로 2주단위로 진행되는 스프린트에 대한 계획을 수립하고, 스크럼 방식으로 협업해나가는 과정을 통해 개발자들이 서비스를 개발하는 과정을 배웠습니다. 무엇보다도 팀원들과 수시로 소통하면서 사소한 어려움도 함께 해결했던 점이 좋은 결과를 가져왔다고 생각합니다. 이를 통해 직무를 수행하는 협업방식에 빠르게 적응할 수 있는 기반을 마련했습니다.",1500,,10월 31일
GS네오텍,"지원동기 및 입사 후 포부	","▲ DX의 해결사, GS네오텍

독자적인 CDN 사업을 통한 업계 1위인 GS네오텍은 다양한 산업군의 고객을 보유하고 차별화된 서비스를 준비하고 있습니다. 지금까지 데이터 관련 공부를 해오면서 무궁무진한 가능성이 있는 클라우드를 활용한 사업의 중요성을 더욱 아는 터라 GS네오텍의 횡보는 눈길을 끌 수밖에 없었습니다. 또한, AWS의 가장 높은 파트너 등급인 프리미어 컨설팅 파트너 자격을 보유한 사례로 보아 진정으로 고객이 원하는 서비스를 구현할 능력이 있는 기업이라는 것과 언택트 환경에 맞는 솔루션으로 DX를 위한 클라우드 사업에 발 빠르게 맞춰간다는 것을 느낄 수 있었습니다.

▲ 꾸준히 성장하는 사원

교육과 실무를 통해 쌓은 클라우드에 관한 관심과 경험을 바탕으로 GS네오텍에서 제 몫을 다해내는 사원이 되겠습니다. 빅데이터 분석가 과정에서 AWS와 Azure을 활용한 Cloud 수업을 수강하며 여러 서비스를 사용하면서 클라우드 서비스의 다양한 기능들과 미래 가능성에 관심을 두게 되었습니다. 또한, 산학프로젝트를 진행하며 대용량 데이터를 수집하고 처리하는 빅데이터 플랫폼을 구현하기 위해 Nifi라는 자동화 프로그램을 활용해보는 등 클라우드에 관한 관심과 실무적 경험들을 쌓아 올 수 있었습니다.
학부 시절 전공 수업 들을 통해 프로그래밍 언어, 컴퓨터구조, 자료구조, 알고리즘, 운영체제 등 폭넓은 지식을 쌓으며 컴퓨터 관련한 내용을 이해할 수 있는 바탕을 마련하였고 산학프로젝트에서 주식 예측 플랫폼을 개발하면서 기획에서부터 프로젝트팀장 역할을 맡아 아키텍처 설계, 데이터 분석, 데이터베이스 구축 전 부분에 참여하며 팀을 이끌어가는 책임감과 팀원들과의 협업과 소통의 능력도 길러왔습니다. 올해 남은 기간 SQLD와 빅데이터 분석기사 실기 시험을 통해 자격증을 취득하여 데이터분석에 대한 역량을 키운 후 AWS에 대한 기본 지식을 공부하며 클라우드 관련 역량을 꾸준히 쌓아 GS네오텍을 대표하는 사원이 되겠습니다.

▲ 고객 맞춤형 데이터 사이언티스트

제 꿈은 사람들을 행복하게 해주는 일을 하는 것입니다. 입사 후에 유능한 팀원들과 데이터분석을 기반으로 고객이 원하는 인사이트를 도출하여 서비스로 구현해내는 고객 맞춤형 데이터 사이언티스트가 된다면 제 꿈을 현실적으로 이룰 수 있을 것입니다. GS네오텍은 디지털 전환이 필요한 많은 기업에 해답을 줄 수 있는 기업이라고 생각합니다. 저는 이러한 GS네오텍과 함께 성장하며 GS네오텍의 CDN을 제대로 이해하고 클라우드에 관한 전문가이자 고객맞춤형 데이터 사이언티스트로서 고객 만족을 통해 행복을 끌어내 보고 싶습니다.",1500,,10월 31일
이랜드ESI,삶을 통해 이루고 싶은 인생의 비전 또는 목표 3가지를 우선순위 순으로 적어 주십시오.,"1. 데이터 전문가 : 데이터 사이언티스트가 되어 사람들이 원하는 맞춤형 서비스를 기획하고 구현해보기
2. 존경받는 리더 : 우리나라에서 가장 행복한 조직을 만들고 분야를 대표하는 회사로 멋지게 이끌어갈 경영자로 거듭나기
3. 학교 설립 : 나이 상관없이 배움에 뜻이 있는 사람이라면 누구나 올 수 있고 삶의 의미를 찾을 수 있는 학교 세우기",240,,10월 31일
이랜드ESI,자신이 다른 사람과 구별되는 능력이나 기질을 써주십시오,"1. 협업의 달인 : 상대방의 장점을 잘 파악하는 능력을 토대로 구성원들 간의 시너지 효과를 만드는 능력으로 인턴 기간에 3개의 상을 받았습니다.
2. 성과의 달인 : 안되면 될 때까지 하는 근성을 바탕으로 반드시 목표한 바를 이뤄내는 능력을 통해 빅데이터 분석가 과정에서 1등으로 수료하였습니다.
3. 해결의 달인 : 어떤 문제가 발생하더라도 최대한 빠른 기한 내에 문제를 해결해내는 대처능력으로 대대장님께 가장 신뢰받는 참모였습니다.",240,,10월 31일
이랜드ESI,자신의 인생에 가장 영향을 끼친 사건 3가지를 든다면?,"1. 복수전공
 =>  학교 최초로 생긴 전공을 복수전공을 하여 호기심으로 시작했던 데이터 공부의 시작이었으며, IT 관련 지식의 기반이 되었습니다.
2. 팀화이트
 => 마케팅이 전부인 줄 알았던 제게 브랜딩의 관점에서 기업의 역할뿐만 아니라 소비자의 역할도 고민해볼 수 있던 경험입니다. 
3. 해병대장교 
 => 최전방 백령도에서 확실하게 주어진 ‘권한’과 ‘책임’을 통해 일과 사람을 책임질 수 있도록 더욱 성장할 수 있었던 경험입니다.",240,,10월 31일
이랜드ESI,"살아오면서 자신이 성취한 것 중 자랑할 만한 것을 1,2가지 소개해 주십시오","학부 시절 학생회를 이끌며 학과 최초로 진로박람회 콘센트의 행사를 기획하여 90%이상의 참여율을 달성했고, 이후 행사 참여율을 최소 70% 이상으로 유지하는 성과를 보였습니다.",100,,10월 31일
이랜드ESI,후배에게 추천하고 싶은 책 3권을 중요한 순서대로 적어 주십시오.,"1) 책을 지키려는 고양이
 => 책에 대한 관심이 없는 사람에게도 책의 의미에 대해 생각해볼 수 있게 해준다.
2) 빅데이터 인문학 : 진격의 서막
 => 이제는 교양에서 필수적인 상식으로 자리 잡은 빅데이터에 대해 쉽게 접근해볼 수 있다.
3) 나는 주식보다 주가지수에 투자한다
 => 요즘 주식투자에 관심이 많은 젊은 세대에게 올바른 투자 관념을 갖추는 데 필요하다고 생각했다.",240,,10월 31일
이랜드ESI,즐겨 찾는 인터넷 사이트와 그 이유를 설명해 주십시오,"1) 브런치 – 삶의 영감을 얻거나 궁금한 것에 대한 간접 경험
2) 커리어리 – 직무 전문가들의 관심 사항과 주요 트렌드 확인
3) 오픈애즈 – 최신이슈가 되는 마케팅 소식을 확인",240,,10월 31일
이랜드ESI,자신에게 있어서 직장생활의 의미를 써 주십시오,"제가 회사를 선택하는 기준은 성장 가능성입니다. 저와 회사가 둘 다 성장할 기회를 가질 수 있는지가 가장 중요하다고 생각합니다. 또한, 제게 직장생활이란 삶을 배워가는 한 과정이며 미래를 함께할 소중한 동료를 얻을 기회입니다.",200,,10월 31일
이랜드ESI,지원동기를 구체적으로 적어 주십시오,"가장 큰 이유는 제가 직접 주도성을 가지고 일을 해볼 수 있다는 것입니다. 신입사원이 아니라 인턴사원에게 주어지는 업무는 매우 단순하고 쉬울 것이라 생각했으나 이랜드 ESI에서 중요한 프로젝트를 인턴에게 맡기는 모습은 제게 신선한 충격을 주었습니다. 이랜드 ESI 특성상 각 사업부에 따라 프로젝트 방식으로 진행될 텐데 지금까지 크고 작은 프로젝트를 거치며 겪어온 책임의 무게 만큼 좋은 결과를 가져올 자신이 있습니다. 특히, 빅데이터 시대를 맞아 이랜드에서도 디지털 헬스케어 분야를 시작으로 다양한 분야에서 신사업을 주도하는 데 있어 공공데이터 인턴 경험과 빅데이터 분석가 과정을 수료하는 등 데이터 관련 지식을 꾸준히 쌓아온 제가 IT 관련 사업을 맡게 된다면 이바지할 수 있을 것으로 기대합니다.",500,,10월 31일
